,loc,v(g),ev(g),iv(g),defects
3669,17,3,1,3,0
3670,8,1,1,1,0
3671,24,2,1,2,0
3672,24,2,1,2,0
3673,24,2,1,2,0
3674,13,3,1,2,0
3675,4,1,1,1,0
3676,12,1,1,1,0
3677,7,1,1,1,0
3678,6,1,1,1,0
3679,4,1,1,1,0
3680,4,1,1,1,0
3681,7,1,1,1,0
3682,7,2,1,2,0
3683,8,2,1,2,0
3684,14,2,1,2,0
3685,28,5,3,4,0
3686,23,8,5,3,0
3687,23,8,7,8,0
3688,24,2,1,2,0
3689,25,3,1,3,0
3690,15,2,1,1,0
3691,200,26,25,16,0
3692,22,9,9,8,0
3693,29,8,6,8,0
3694,168,44,42,34,0
3695,32,5,4,5,0
3696,102,17,14,15,0
3697,225,43,1,35,0
3698,37,9,7,5,0
3699,65,8,4,6,0
3700,17,7,7,7,0
3701,26,9,7,9,0
3702,13,5,4,5,0
3703,22,1,1,1,0
3704,13,2,1,2,0
3705,8,1,1,1,0
3706,6,1,1,1,0
3707,5,1,1,1,0
3708,6,1,1,1,0
3709,5,1,1,1,0
3710,17,5,3,3,0
3711,4,1,1,1,0
3712,12,1,1,1,0
3713,4,1,1,1,0
3714,4,1,1,1,0
3715,4,1,1,1,0
3716,4,1,1,1,0
3717,19,4,1,2,0
3718,97,16,7,3,0
3719,87,13,7,3,0
3720,51,15,12,2,0
3721,626,55,21,28,0
3722,25,4,1,4,0
3723,47,8,7,3,0
3724,42,7,6,3,0
3725,29,3,1,3,0
3726,6,1,1,1,0
3727,22,3,1,3,0
3728,20,2,1,2,0
3729,91,9,1,9,0
3730,10,1,1,1,0
3731,45,4,1,3,0
3732,20,2,1,1,0
3733,27,6,1,3,0
3734,14,1,1,1,0
3735,17,3,1,3,0
3736,30,5,3,2,0
3737,6,1,1,1,0
3738,72,6,1,1,0
3739,65,12,8,5,0
3740,47,4,1,3,0
3741,8,3,1,1,0
3742,5,1,1,1,0
3743,8,1,1,1,0
3744,61,13,9,5,0
3745,7,3,3,2,0
3746,54,9,6,4,0
3747,5,1,1,1,0
3748,12,3,3,2,0
3749,63,20,18,2,0
3750,45,4,1,2,0
3751,32,5,3,2,0
3752,10,3,3,2,0
3753,10,1,1,1,0
3754,33,5,1,2,0
3755,40,7,4,3,0
3756,39,7,4,3,0
3757,255,37,9,33,0
3758,20,3,1,1,0
3759,8,2,1,1,0
3760,4,1,1,1,0
3761,78,15,12,8,0
3762,30,4,1,2,0
3763,63,6,1,3,0
3764,21,3,1,3,0
3765,42,8,1,8,0
3766,32,7,1,6,0
3767,7,1,1,1,0
3768,7,1,1,1,0
3769,89,4,4,3,0
3770,48,10,8,5,0
3771,105,9,6,4,0
3772,122,13,6,8,0
3773,33,7,1,3,0
3774,55,7,1,3,0
3775,25,3,1,2,0
3776,76,11,5,6,0
3777,171,18,16,12,0
3778,13,2,1,1,0
3779,23,3,1,2,0
3780,21,3,1,1,0
3781,47,11,7,4,0
3782,107,10,9,1,0
3783,137,31,14,13,0
3784,105,21,6,13,0
3785,53,13,12,5,0
3786,31,5,1,5,0
3787,36,6,4,4,0
3788,32,6,4,5,0
3789,66,6,3,6,0
3790,40,5,1,5,0
3791,49,5,1,5,0
3792,4,1,1,1,0
3793,33,4,1,1,0
3794,132,15,9,6,0
3795,32,2,1,1,0
3796,4,1,1,1,0
3797,42,4,1,3,0
3798,4,1,1,1,0
3799,37,2,1,2,0
3800,49,5,1,4,0
3801,51,5,1,4,0
3802,81,30,30,16,0
3803,92,12,7,8,0
3804,9,2,1,2,0
3805,9,2,1,2,0
3806,38,26,26,11,0
3807,5,1,1,1,0
3808,4,1,1,1,0
3809,11,2,1,1,0
3810,16,2,1,1,0
3811,49,5,1,4,0
3812,9,2,1,1,0
3813,98,7,4,5,0
3814,106,8,4,5,0
3815,54,10,10,4,0
3816,34,4,1,2,0
3817,27,5,1,5,0
3818,32,6,1,6,0
3819,40,11,1,11,0
3820,23,3,3,1,0
3821,60,8,5,4,0
3822,19,2,1,2,0
3823,17,1,1,1,0
3824,16,3,1,2,0
3825,17,1,1,1,0
3826,16,3,1,2,0
3827,23,4,4,3,0
3828,17,2,1,2,0
3829,12,1,1,1,0
3830,13,1,1,1,0
3831,4,1,1,1,0
3832,5,1,1,1,0
3833,40,5,1,4,0
3834,51,6,1,5,0
3835,10,1,1,1,0
3836,69,7,1,5,0
3837,5,1,1,1,0
3838,26,5,5,3,0
3839,6,1,1,1,0
3840,5,1,1,1,0
3841,15,3,1,3,0
3842,21,3,1,1,0
3843,29,4,1,1,0
3844,17,2,1,2,0
3845,32,7,1,1,0
3846,42,5,1,5,0
3847,109,14,10,12,0
3848,11,2,1,2,0
3849,40,9,1,8,0
3850,27,5,1,4,0
3851,32,5,5,2,0
3852,26,4,1,2,0
3853,11,2,1,1,0
3854,12,2,1,2,0
3855,20,2,1,1,0
3856,26,3,1,1,0
3857,26,3,1,1,0
3858,8,1,1,1,0
3859,32,4,1,1,0
3860,30,7,1,1,0
3861,56,4,1,2,0
3862,22,2,1,1,0
3863,16,1,1,1,0
3864,26,2,1,2,0
3865,18,2,1,2,0
3866,33,1,1,1,0
3867,4,1,1,1,0
3868,9,1,1,1,0
3869,28,4,1,4,0
3870,9,1,1,1,0
3871,61,3,1,2,0
3872,27,4,3,2,0
3873,29,3,1,2,0
3874,13,2,1,1,0
3875,9,1,1,1,0
3876,40,11,5,6,0
3877,18,3,3,2,0
3878,17,2,1,2,0
3879,15,2,1,2,0
3880,6,1,1,1,0
3881,24,2,1,2,0
3882,47,6,4,4,0
3883,48,7,7,1,0
3884,30,1,1,1,0
3885,29,3,3,2,0
3886,22,2,1,2,0
3887,30,5,1,3,0
3888,26,3,1,1,0
3889,18,2,1,2,0
3890,24,4,1,4,0
3891,16,3,1,3,0
3892,23,3,1,1,0
3893,237,37,18,6,0
3894,28,11,11,3,0
3895,32,10,3,3,0
3896,36,13,10,4,0
3897,37,12,3,3,0
3898,25,5,5,3,0
3899,89,8,1,5,0
3900,30,5,1,1,0
3901,103,14,8,8,0
3902,25,5,5,3,0
3903,9,1,1,1,0
3904,15,6,6,3,0
3905,12,2,1,1,0
3906,12,2,1,1,0
3907,25,5,5,3,0
3908,22,3,1,1,0
3909,20,7,7,5,0
3910,4,1,1,1,0
3911,4,1,1,1,0
3912,4,1,1,1,0
3913,4,1,1,1,0
3914,75,2,1,1,0
3915,16,1,1,1,0
3916,37,6,4,2,0
3917,5,1,1,1,0
3918,107,8,1,5,0
3919,22,1,1,1,0
3920,30,3,1,2,0
3921,16,1,1,1,0
3922,24,5,5,5,0
3923,15,1,1,1,0
3924,102,30,15,7,0
3925,15,2,1,2,0
3926,68,6,1,4,0
3927,43,3,1,2,0
3928,23,1,1,1,0
3929,11,1,1,1,0
3930,19,3,3,2,0
3931,13,1,1,1,0
3932,281,7,1,7,0
3933,48,6,4,1,0
3934,34,6,1,4,0
3935,18,2,1,2,0
3936,66,10,3,9,0
3937,14,2,1,2,0
3938,12,1,1,1,0
3939,12,1,1,1,0
3940,31,1,1,1,0
3941,19,2,1,2,0
3942,28,4,3,4,0
3943,66,5,1,2,0
3944,16,2,1,2,0
3945,111,6,1,6,0
3946,72,2,1,2,0
3947,52,1,1,1,0
3948,18,1,1,1,0
3949,266,9,1,9,0
3950,74,1,1,1,0
3951,57,1,1,1,0
3952,69,2,1,2,0
3953,95,4,1,2,0
3954,12,2,1,2,0
3955,25,1,1,1,0
3956,425,28,10,22,0
3957,110,1,1,1,0
3958,106,1,1,1,0
3959,30,5,1,5,0
3960,30,5,1,5,0
3961,519,29,1,23,0
3962,21,1,1,1,0
3963,245,16,1,14,0
3964,18,1,1,1,0
3965,16,2,1,2,0
3966,133,3,3,2,0
3967,192,9,7,9,0
3968,23,2,1,2,0
3969,15,2,1,2,0
3970,472,13,6,7,0
3971,38,2,1,2,0
3972,30,4,1,4,0
3973,127,3,1,1,0
3974,72,1,1,1,0
3975,78,3,1,2,0
3976,57,1,1,1,0
3977,100,1,1,1,0
3978,22,5,5,3,0
3979,138,6,1,2,0
3980,30,1,1,1,0
3981,48,1,1,1,0
3982,142,5,1,5,0
3983,89,3,1,3,0
3984,99,3,1,3,0
3985,360,7,1,6,0
3986,363,8,1,7,0
3987,15,2,1,2,0
3988,44,9,1,7,0
3989,27,1,1,1,0
3990,52,2,1,2,0
3991,69,3,1,3,0
3992,12,2,1,2,0
3993,404,24,1,12,0
3994,522,28,11,21,0
3995,253,19,1,16,0
3996,66,12,5,9,0
3997,52,7,1,7,0
3998,25,2,1,2,0
3999,230,4,1,4,0
4000,56,5,1,3,0
4001,108,1,1,1,0
4002,4,1,1,1,0
4003,26,3,1,3,0
4004,31,7,1,3,0
4005,31,2,1,2,0
4006,127,48,32,25,0
4007,19,3,1,3,0
4008,75,16,6,12,0
4009,51,9,9,4,0
4010,67,6,6,2,0
4011,101,6,1,5,0
4012,23,5,5,3,0
4013,99,17,1,17,0
4014,258,14,3,9,0
4015,130,9,1,3,0
4016,11,2,1,2,0
4017,64,11,4,6,0
4018,36,1,1,1,0
4019,16,1,1,1,0
4020,23,3,1,3,0
4021,67,6,6,3,0
4022,44,3,1,1,0
4023,23,4,4,1,0
4024,37,4,3,3,0
4025,50,3,1,1,0
4026,31,2,1,2,0
4027,423,16,1,15,0
4028,21,1,1,1,0
4029,140,1,1,1,0
4030,52,5,1,3,0
4031,58,6,4,5,0
4032,95,15,14,10,0
4033,102,4,1,4,0
4034,82,3,1,2,0
4035,24,2,1,2,0
4036,240,2,1,2,0
4037,137,2,1,2,0
4038,14,2,1,2,0
4039,90,2,1,1,0
4040,23,1,1,1,0
4041,7,1,1,1,0
4042,40,1,1,1,0
4043,83,5,5,3,0
4044,103,5,1,4,0
4045,26,3,1,2,0
4046,42,5,1,5,0
4047,33,13,5,6,0
4048,4,1,1,1,0
4049,69,4,1,4,0
4050,82,12,1,8,0
4051,28,7,6,4,0
4052,11,2,1,2,0
4053,12,1,1,1,0
4054,11,1,1,1,0
4055,28,2,1,2,0
4056,61,1,1,1,0
4057,63,1,1,1,0
4058,78,1,1,1,0
4059,45,1,1,1,0
4060,48,3,1,2,0
4061,14,2,1,2,0
4062,72,4,1,2,0
4063,152,11,3,9,0
4064,129,1,1,1,0
4065,35,1,1,1,0
4066,242,1,1,1,0
4067,8,2,1,2,0
4068,30,5,3,2,0
4069,26,3,1,2,0
4070,229,8,5,8,0
4071,213,23,20,21,0
4072,56,14,10,7,0
4073,13,3,1,2,0
4074,17,2,1,2,0
4075,52,1,1,1,0
4076,21,1,1,1,0
4077,35,3,1,1,0
4078,11,1,1,1,0
4079,27,2,1,2,0
4080,95,1,1,1,0
4081,96,2,1,2,0
4082,18,2,1,2,0
4083,16,1,1,1,0
4084,18,1,1,1,0
4085,18,1,1,1,0
4086,88,3,1,3,0
4087,140,1,1,1,0
4088,8,1,1,1,0
4089,75,7,1,7,0
4090,138,1,1,1,0
4091,29,1,1,1,0
4092,53,10,10,6,0
4093,61,6,5,3,0
4094,61,9,9,5,0
4095,32,3,3,2,0
4096,32,1,1,1,0
4097,18,2,1,2,0
4098,19,2,1,2,0
4099,19,2,1,2,0
4100,14,5,1,4,0
4101,5,1,1,1,0
4102,11,2,1,2,0
4103,13,1,1,1,0
4104,10,1,1,1,0
4105,8,1,1,1,0
4106,9,2,1,2,0
4107,7,1,1,1,0
4108,270,45,30,14,0
4109,53,3,1,3,0
4110,97,9,4,5,0
4111,27,1,1,1,0
4112,123,4,1,4,0
4113,236,15,1,15,0
4114,29,1,1,1,0
4115,238,5,1,5,0
4116,55,3,1,3,0
4117,31,1,1,1,0
4118,300,8,1,8,0
4119,135,4,3,4,0
4120,207,11,1,4,0
4121,104,4,3,4,0
4122,120,5,1,4,0
4123,32,1,1,1,0
4124,39,1,1,1,0
4125,49,2,1,2,0
4126,87,4,1,2,0
4127,90,4,1,2,0
4128,110,5,3,3,0
4129,352,8,1,8,0
4130,222,6,3,4,0
4131,89,1,1,1,0
4132,202,6,1,6,0
4133,68,3,1,1,0
4134,56,3,1,1,0
4135,43,1,1,1,0
4136,5,1,1,1,0
4137,86,3,3,3,0
4138,84,4,1,4,0
4139,77,2,1,2,0
4140,42,1,1,1,0
4141,40,1,1,1,0
4142,12,1,1,1,0
4143,10,1,1,1,0
4144,31,1,1,1,0
4145,4,1,1,1,0
4146,5,1,1,1,0
4147,19,3,1,3,0
4148,13,2,1,2,0
4149,11,1,1,1,0
4150,16,2,1,2,0
4151,96,10,5,6,0
4152,19,2,1,2,0
4153,12,2,1,2,0
4154,6,1,1,1,0
4155,16,1,1,1,0
4156,15,1,1,1,0
4157,65,5,3,4,0
4158,20,1,1,1,0
4159,55,2,1,2,0
4160,79,6,1,3,0
4161,23,2,1,2,0
4162,19,2,1,2,0
4163,19,2,1,2,0
4164,7,1,1,1,0
4165,43,1,1,1,0
4166,26,3,1,3,0
4167,23,1,1,1,0
4168,29,3,1,2,0
4169,7,1,1,1,0
4170,84,9,1,4,0
4171,6,1,1,1,0
4172,4,1,1,1,0
4173,6,1,1,1,0
4174,6,1,1,1,0
4175,4,1,1,1,0
4176,4,1,1,1,0
4177,4,1,1,1,0
4178,4,1,1,1,0
4179,4,1,1,1,0
4180,21,3,1,2,0
4181,4,1,1,1,0
4182,4,1,1,1,0
4183,20,1,1,1,0
4184,16,2,1,2,0
4185,8,1,1,1,0
4186,50,8,7,6,0
4187,11,1,1,1,0
4188,20,4,1,2,0
4189,15,1,1,1,0
4190,11,1,1,1,0
4191,17,2,1,2,0
4192,8,3,3,2,0
4193,4,1,1,1,0
4194,27,3,1,3,0
4195,38,5,1,3,0
4196,31,3,1,2,0
4197,4,1,1,1,0
4198,4,1,1,1,0
4199,7,3,1,3,0
4200,16,3,3,2,0
4201,7,1,1,1,0
4202,23,4,3,3,0
4203,9,1,1,1,0
4204,8,1,1,1,0
4205,18,1,1,1,0
4206,8,5,5,1,0
4207,29,12,1,1,0
4208,17,1,1,1,0
4209,22,2,1,1,0
4210,6,1,1,1,0
4211,10,1,1,1,0
4212,15,1,1,1,0
4213,5,2,1,2,0
4214,19,1,1,1,0
4215,15,1,1,1,0
4216,37,10,10,3,0
4217,14,2,1,1,0
4218,14,2,1,1,0
4219,5,1,1,1,0
4220,14,3,1,3,0
4221,16,3,1,3,0
4222,28,5,1,2,0
4223,5,1,1,1,0
4224,6,1,1,1,0
4225,11,1,1,1,0
4226,29,6,1,6,0
4227,11,1,1,1,0
4228,11,1,1,1,0
4229,8,1,1,1,0
4230,10,2,1,2,0
4231,64,6,1,6,0
4232,12,1,1,1,0
4233,33,3,1,3,0
4234,4,1,1,1,0
4235,10,3,1,3,0
4236,73,9,1,8,0
4237,100,11,6,7,0
4238,11,1,1,1,0
4239,11,1,1,1,0
4240,8,2,1,2,0
4241,8,2,1,2,0
4242,7,1,1,1,0
4243,4,1,1,1,0
4244,56,9,7,5,0
4245,39,8,1,7,0
4246,56,9,7,8,0
4247,18,2,1,2,0
4248,10,1,1,1,0
4249,6,1,1,1,0
4250,5,1,1,1,0
4251,21,2,1,2,0
4252,26,4,1,2,0
4253,30,4,1,4,0
4254,22,5,3,5,0
4255,37,5,1,4,0
4256,38,5,1,4,0
4257,14,1,1,1,0
4258,15,2,1,2,0
4259,11,2,1,2,0
4260,26,3,1,3,0
4261,11,1,1,1,0
4262,17,1,1,1,0
4263,10,2,1,2,0
4264,7,1,1,1,0
4265,8,1,1,1,0
4266,23,3,1,3,0
4267,9,1,1,1,0
4268,7,1,1,1,0
4269,9,1,1,1,0
4270,6,1,1,1,0
4271,15,1,1,1,0
4272,20,3,1,2,0
4273,25,3,1,2,0
4274,23,3,1,2,0
4275,35,4,1,3,0
4276,41,6,4,6,0
4277,23,5,3,5,0
4278,5,1,1,1,0
4279,11,1,1,1,0
4280,13,2,1,2,0
4281,8,1,1,1,0
4282,8,1,1,1,0
4283,14,1,1,1,0
4284,14,3,1,3,0
4285,8,1,1,1,0
4286,21,2,1,2,0
4287,12,5,3,5,0
4288,26,2,1,2,0
4289,26,4,1,4,0
4290,13,2,1,2,0
4291,26,4,1,2,0
4292,17,1,1,1,0
4293,5,1,1,1,0
4294,14,3,1,2,0
4295,3,1,1,1,0
4296,5,1,1,1,0
4297,13,1,1,1,0
4298,30,1,1,1,0
4299,9,1,1,1,0
4300,10,1,1,1,0
4301,9,1,1,1,0
4302,17,2,1,2,0
4303,17,2,1,2,0
4304,11,2,1,1,0
4305,5,1,1,1,0
4306,4,1,1,1,0
4307,16,3,1,2,0
4308,26,3,1,3,0
4309,10,1,1,1,0
4310,20,1,1,1,0
4311,22,3,1,3,0
4312,46,11,10,7,0
4313,26,6,6,3,0
4314,67,18,1,18,0
4315,4,1,1,1,0
4316,16,4,4,4,0
4317,10,2,1,2,0
4318,5,1,1,1,0
4319,5,1,1,1,0
4320,14,2,1,2,0
4321,4,1,1,1,0
4322,26,3,1,3,0
4323,67,7,1,7,0
4324,94,25,23,12,0
4325,5,1,1,1,0
4326,46,17,17,17,0
4327,26,3,1,3,0
4328,14,3,1,1,0
4329,47,7,7,7,0
4330,39,13,12,9,0
4331,28,3,1,3,0
4332,2,1,1,1,0
4333,21,2,1,1,0
4334,18,8,3,1,0
4335,7,3,1,1,0
4336,4,1,1,1,0
4337,16,3,3,1,0
4338,4,1,1,1,0
4339,69,8,6,4,0
4340,4,1,1,1,0
4341,22,1,1,1,0
4342,50,5,1,3,0
4343,93,13,9,2,0
4344,92,5,4,2,0
4345,17,2,1,1,0
4346,38,3,1,2,0
4347,13,4,4,3,0
4348,29,1,1,1,0
4349,133,17,1,15,0
4350,26,4,1,3,0
4351,23,4,1,2,0
4352,34,2,1,2,0
4353,9,2,1,2,0
4354,14,2,1,2,0
4355,30,9,9,4,0
4356,71,8,6,5,0
4357,72,8,6,5,0
4358,5,3,1,2,0
4359,21,2,1,2,0
4360,12,2,1,2,0
4361,27,11,9,3,0
4362,39,6,1,4,0
4363,32,3,1,3,0
4364,12,2,1,2,0
4365,35,2,1,2,0
4366,11,3,1,3,0
4367,14,4,1,4,0
4368,13,2,1,1,0
4369,12,4,4,2,0
4370,8,3,1,2,0
4371,31,4,1,1,0
4372,17,5,3,3,0
4373,81,5,1,4,0
4374,44,7,1,5,0
4375,9,2,1,2,0
4376,21,2,1,2,0
4377,13,2,1,2,0
4378,14,3,1,2,0
4379,26,1,1,1,0
4380,72,16,11,5,0
4381,30,4,1,1,0
4382,16,3,1,2,0
4383,42,10,5,4,0
4384,68,24,22,10,0
4385,25,3,1,3,0
4386,70,13,7,6,0
4387,14,4,4,3,0
4388,21,2,1,2,0
4389,19,6,1,6,0
4390,32,3,1,2,0
4391,29,4,1,4,0
4392,33,4,4,3,0
4393,19,3,1,2,0
4394,39,9,7,7,0
4395,19,3,1,3,0
4396,22,3,3,1,0
4397,20,5,1,2,0
4398,13,5,1,2,0
4399,9,2,1,2,0
4400,26,6,1,3,0
4401,26,6,1,3,0
4402,9,2,1,2,0
4403,15,2,1,1,0
4404,8,1,1,1,0
4405,5,1,1,1,0
4406,20,5,1,2,0
4407,19,2,1,2,0
4408,43,5,1,3,0
4409,6,1,1,1,0
4410,30,2,1,1,0
4411,7,1,1,1,0
4412,39,13,9,2,0
4413,8,1,1,1,0
4414,22,2,1,2,0
4415,10,1,1,1,0
4416,14,2,1,2,0
4417,21,1,1,1,0
4418,24,6,1,3,0
4419,21,2,1,2,0
4420,16,2,1,2,0
4421,12,1,1,1,0
4422,18,5,1,2,0
4423,4,1,1,1,0
4424,22,2,1,2,0
4425,42,17,12,9,0
4426,29,5,1,5,0
4427,29,5,1,5,0
4428,22,3,1,3,0
4429,22,2,1,2,0
4430,5,1,1,1,0
4431,11,2,1,2,0
4432,9,1,1,1,0
4433,31,5,1,4,0
4434,25,3,1,3,0
4435,5,1,1,1,0
4436,42,17,12,9,0
4437,12,2,1,2,0
4438,6,1,1,1,0
4439,8,1,1,1,0
4440,22,3,1,3,0
4441,16,5,1,2,0
4442,16,5,1,2,0
4443,15,5,1,2,0
4444,5,1,1,1,0
4445,21,5,1,2,0
4446,16,5,1,2,0
4447,65,18,1,9,0
4448,16,5,1,2,0
4449,5,1,1,1,0
4450,8,2,1,2,0
4451,29,6,4,2,0
4452,5,1,1,1,0
4453,15,5,1,2,0
4454,15,2,1,2,0
4455,11,2,1,2,0
4456,59,9,3,2,0
4457,51,11,8,7,0
4458,10,2,1,2,0
4459,6,1,1,1,0
4460,195,25,5,14,0
4461,287,15,13,12,0
4462,34,6,1,3,0
4463,46,7,6,5,0
4464,22,4,1,4,0
4465,23,4,1,2,0
4466,91,12,6,8,0
4467,34,5,1,2,0
4468,15,2,1,2,0
4469,62,20,19,12,0
4470,50,11,11,10,0
4471,31,5,1,2,0
4472,18,6,3,2,0
4473,15,4,1,4,0
4474,27,5,5,2,0
4475,60,15,15,7,0
4476,6,1,1,1,0
4477,5,1,1,1,0
4478,5,1,1,1,0
4479,21,2,1,2,0
4480,11,3,3,2,0
4481,11,1,1,1,0
4482,25,5,1,1,0
4483,23,5,1,1,0
4484,23,5,3,2,0
4485,56,10,6,6,0
4486,26,5,1,1,0
4487,23,3,1,1,0
4488,14,1,1,1,0
4489,7,1,1,1,0
4490,4,1,1,1,0
4491,4,1,1,1,0
4492,7,1,1,1,0
4493,7,1,1,1,0
4494,6,1,1,1,0
4495,4,1,1,1,0
4496,4,1,1,1,0
4497,4,1,1,1,0
4498,31,4,4,3,0
4499,32,4,4,3,0
4500,54,2,1,2,0
4501,125,7,1,3,0
4502,16,4,3,2,0
4503,4,1,1,1,0
4504,4,1,1,1,0
4505,14,2,1,2,0
4506,4,1,1,1,0
4507,24,4,4,3,0
4508,58,10,1,4,0
4509,13,2,1,1,0
4510,41,4,3,3,0
4511,17,4,1,2,0
4512,7,1,1,1,0
4513,7,3,1,2,0
4514,7,2,1,2,0
4515,33,3,1,2,0
4516,16,3,1,3,0
4517,59,16,13,5,0
4518,24,8,5,5,0
4519,70,17,12,6,0
4520,13,1,1,1,0
4521,95,10,1,6,0
4522,103,14,7,10,0
4523,9,2,1,2,0
4524,30,5,1,3,0
4525,4,1,1,1,0
4526,4,1,1,1,0
4527,4,1,1,1,0
4528,22,4,3,2,0
4529,8,1,1,1,0
4530,7,1,1,1,0
4531,4,1,1,1,0
4532,19,4,1,1,0
4533,23,3,1,2,0
4534,96,3,1,1,0
4535,17,4,1,2,0
4536,12,4,3,2,0
4537,13,4,3,2,0
4538,11,4,3,2,0
4539,19,5,3,3,0
4540,61,7,1,5,0
4541,16,6,6,1,0
4542,20,2,1,2,0
4543,14,2,1,2,0
4544,23,6,1,2,0
4545,5,1,1,1,0
4546,17,4,1,2,0
4547,17,16,16,16,0
4548,17,4,1,3,0
4549,14,2,1,2,0
4550,36,7,1,7,0
4551,14,1,1,1,0
4552,8,1,1,1,0
4553,101,15,1,6,0
4554,5,1,1,1,0
4555,8,1,1,1,0
4556,12,2,1,2,0
4557,48,3,1,3,0
4558,4,1,1,1,0
4559,15,1,1,1,0
4560,106,11,4,8,0
4561,9,2,1,2,0
4562,42,6,3,4,0
4563,143,44,1,1,0
4564,7,2,1,2,0
4565,5,3,3,1,0
4566,60,21,13,8,0
4567,36,4,3,4,0
4568,17,3,3,3,0
4569,39,6,5,6,0
4570,18,4,4,2,0
4571,56,15,5,5,0
4572,101,9,1,8,0
4573,12,2,1,2,0
4574,8,2,1,2,0
4575,59,7,1,1,0
4576,59,7,1,1,0
4577,17,3,3,3,0
4578,18,2,1,2,0
4579,11,2,1,2,0
4580,46,5,1,4,0
4581,17,3,3,3,0
4582,34,3,3,3,0
4583,82,9,5,9,0
4584,123,20,7,12,0
4585,28,3,1,3,0
4586,25,1,1,1,0
4587,68,6,5,6,0
4588,5,1,1,1,0
4589,158,29,3,14,0
4590,4,1,1,1,0
4591,96,12,8,7,0
4592,4,1,1,1,0
4593,4,1,1,1,0
4594,377,48,19,44,0
4595,4,1,1,1,0
4596,4,1,1,1,0
4597,8,1,1,1,0
4598,18,4,4,1,0
4599,18,2,1,1,0
4600,18,2,1,1,0
4601,18,2,1,1,0
4602,74,8,1,4,0
4603,16,5,1,1,0
4604,11,2,1,1,0
4605,9,1,1,1,0
4606,29,4,1,3,0
4607,25,6,5,2,0
4608,14,3,3,1,0
4609,58,10,1,4,0
4610,61,4,1,3,0
4611,28,3,1,3,0
4612,24,3,1,3,0
4613,24,3,1,3,0
4614,17,4,1,3,0
4615,24,3,1,3,0
4616,24,3,1,3,0
4617,25,3,1,3,0
4618,25,3,1,3,0
4619,24,3,1,3,0
4620,24,3,1,3,0
4621,28,7,1,3,0
4622,158,21,10,11,0
4623,25,9,1,3,0
4624,24,7,1,3,0
4625,65,10,8,4,0
4626,17,5,1,2,0
4627,31,8,1,5,0
4628,20,11,5,4,0
4629,49,11,10,6,0
4630,67,11,9,4,0
4631,312,39,30,14,0
4632,30,3,1,1,0
4633,148,30,20,16,0
4634,15,2,1,2,0
4635,88,13,5,5,0
4636,67,11,1,4,0
4637,15,7,1,7,0
4638,17,3,1,3,0
4639,43,6,4,5,0
4640,9,1,1,1,0
4641,11,1,1,1,0
4642,28,9,1,1,0
4643,23,2,1,2,0
4644,33,1,1,1,0
4645,22,5,1,1,0
4646,42,6,1,5,0
4647,32,7,7,4,0
4648,87,6,1,6,0
4649,44,4,1,4,0
4650,67,6,1,2,0
4651,28,3,1,3,0
4652,22,2,1,1,0
4653,104,18,6,10,0
4654,4,1,1,1,0
4655,25,2,1,2,0
4656,38,3,1,3,0
4657,76,5,1,5,0
4658,193,14,5,4,0
4659,116,23,7,11,0
4660,54,8,1,7,0
4661,60,9,3,5,0
4662,92,8,1,4,0
4663,63,17,3,5,0
4664,18,3,1,2,0
4665,105,11,1,7,0
4666,55,10,6,2,0
4667,68,4,1,3,0
4668,8,2,1,2,0
4669,41,10,4,5,0
4670,411,5,1,4,0
4671,14,2,1,2,0
4672,14,1,1,1,0
4673,72,23,12,7,0
4674,15,1,1,1,0
4675,23,2,1,2,0
4676,14,1,1,1,0
4677,82,26,15,7,0
4678,42,3,1,3,0
4679,23,2,1,2,0
4680,63,6,1,2,0
4681,8,1,1,1,0
4682,107,15,8,8,0
4683,158,20,12,6,0
4684,61,8,1,5,0
4685,92,9,1,4,0
4686,28,11,1,4,0
4687,54,10,1,4,0
4688,14,2,1,2,0
4689,129,40,29,6,0
4690,56,6,1,4,0
4691,86,11,9,6,0
4692,15,1,1,1,0
4693,9,1,1,1,0
4694,46,5,1,3,0
4695,152,8,3,8,0
4696,22,1,1,1,0
4697,26,3,1,3,0
4698,20,3,1,3,0
4699,15,2,1,1,0
4700,157,11,5,6,0
4701,8,1,1,1,0
4702,16,2,1,2,0
4703,9,1,1,1,0
4704,56,12,1,7,0
4705,155,22,5,8,0
4706,15,2,1,1,0
4707,12,2,1,2,0
4708,13,2,1,2,0
4709,32,3,1,3,0
4710,79,10,4,6,0
4711,13,1,1,1,0
4712,6,1,1,1,0
4713,19,4,4,3,0
4714,6,1,1,1,0
4715,12,2,1,2,0
4716,17,4,3,2,0
4717,6,1,1,1,0
4718,6,1,1,1,0
4719,15,4,1,2,0
4720,22,4,4,3,0
4721,31,6,5,3,0
4722,8,2,1,2,0
4723,22,7,3,4,0
4724,34,6,1,5,0
4725,79,8,1,6,0
4726,59,8,1,7,0
4727,33,5,1,5,0
4728,12,2,1,2,0
4729,39,5,1,5,0
4730,20,3,1,3,0
4731,17,1,1,1,0
4732,7,1,1,1,0
4733,137,23,1,19,0
4734,36,5,1,4,0
4735,22,1,1,1,0
4736,12,2,1,2,0
4737,13,1,1,1,0
4738,20,1,1,1,0
4739,18,1,1,1,0
4740,19,4,1,3,0
4741,18,1,1,1,0
4742,6,1,1,1,0
4743,13,2,1,1,0
