,loc,v(g),ev(g),iv(g),defects
1150,15,2,1,2,0
1151,26,2,1,2,0
1152,13,1,1,1,0
1153,15,2,1,2,0
1154,4,1,1,1,0
1155,4,1,1,1,0
1156,10,1,1,1,0
1157,3,1,1,1,0
1158,4,1,1,1,0
1159,3,1,1,1,0
1160,7,3,1,3,0
1161,3,1,1,1,0
1162,4,1,1,1,0
1163,3,1,1,1,0
1164,7,3,1,3,0
1165,3,1,1,1,0
1166,3,1,1,1,0
1167,59,11,1,11,0
1168,66,6,1,6,0
1169,26,1,1,1,0
1170,17,3,3,3,0
1171,34,9,7,6,0
1172,25,3,1,3,0
1173,12,1,1,1,0
1174,63,7,6,7,0
1175,17,2,1,2,0
1176,61,7,6,7,0
1177,16,2,1,2,0
1178,19,2,1,2,0
1179,11,1,1,1,0
1180,19,2,1,2,0
1181,19,2,1,2,0
1182,18,2,1,2,0
1183,39,4,3,4,0
1184,60,10,1,10,0
1185,17,3,3,3,0
1186,13,2,1,2,0
1187,13,2,1,2,0
1188,23,6,4,5,0
1189,149,25,19,25,0
1190,25,1,1,1,0
1191,41,5,3,5,0
1192,5,1,1,1,0
1193,3,1,1,1,0
1194,12,1,1,1,0
1195,2,1,1,1,0
1196,2,1,1,1,0
1197,37,5,3,5,0
1198,2,1,1,1,0
1199,2,1,1,1,0
1200,8,1,1,1,0
1201,32,4,3,4,0
1202,2,1,1,1,0
1203,13,1,1,1,0
1204,37,5,3,5,0
1205,2,1,1,1,0
1206,11,1,1,1,0
1207,2,1,1,1,0
1208,33,4,3,4,0
1209,13,1,1,1,0
1210,16,3,1,3,0
1211,2,1,1,1,0
1212,4,1,1,1,0
1213,30,1,1,1,0
1214,4,1,1,1,0
1215,6,1,1,1,0
1216,6,1,1,1,0
1217,62,11,11,11,0
1218,2,1,1,1,0
1219,2,1,1,1,0
1220,2,1,1,1,0
1221,2,1,1,1,0
1222,1,1,1,1,0
1223,1,1,1,1,0
1224,1,1,1,1,0
1225,1,1,1,1,0
1226,1,1,1,1,0
1227,1,1,1,1,0
1228,1,1,1,1,0
1229,1,1,1,1,0
1230,1,1,1,1,0
1231,25,3,1,3,0
1232,25,3,1,3,0
1233,25,3,1,3,0
1234,25,3,1,3,0
1235,25,3,1,3,0
1236,1,1,1,1,0
1237,1,1,1,1,0
1238,1,1,1,1,0
1239,1,1,1,1,0
1240,1,1,1,1,0
1241,1,1,1,1,0
1242,42,5,3,4,0
1243,49,5,3,4,0
1244,48,5,3,5,0
1245,42,5,3,4,0
1246,1,1,1,1,0
1247,1,1,1,1,0
1248,8,1,1,1,0
1249,136,19,9,18,0
1250,2,1,1,1,0
1251,2,1,1,1,0
1252,123,21,13,21,0
1253,2,1,1,1,0
1254,2,1,1,1,0
1255,2,1,1,1,0
1256,2,1,1,1,0
1257,4,1,1,1,0
1258,2,1,1,1,0
1259,4,1,1,1,0
1260,2,1,1,1,0
1261,2,1,1,1,0
1262,2,1,1,1,0
1263,59,11,8,11,0
1264,91,17,10,17,0
1265,49,5,1,5,0
1266,77,13,8,13,0
1267,76,14,8,14,0
1268,54,9,1,9,0
1269,57,10,1,10,0
1270,7,1,1,1,0
1271,92,10,3,10,0
1272,63,12,1,12,0
1273,48,8,1,8,0
1274,65,12,1,12,0
1275,18,4,4,3,0
1276,46,5,1,5,0
1277,7,1,1,1,0
1278,43,4,1,4,0
1279,32,2,1,2,0
1280,22,2,1,2,0
1281,15,1,1,1,0
1282,15,1,1,1,0
1283,15,1,1,1,0
1284,57,8,1,8,0
1285,52,7,1,7,0
1286,1,1,1,1,0
1287,4,1,1,1,0
1288,14,1,1,1,0
1289,14,1,1,1,0
1290,13,1,1,1,0
1291,14,1,1,1,0
1292,9,1,1,1,0
1293,23,3,1,3,0
1294,23,3,1,3,0
1295,17,2,1,2,0
1296,31,5,3,4,0
1297,17,2,1,2,0
1298,8,2,1,2,0
1299,5,2,1,1,0
1300,3,1,1,1,0
1301,3,1,1,1,0
1302,3,1,1,1,0
1303,3,1,1,1,0
1304,12,2,1,2,0
1305,3,1,1,1,0
1306,59,7,7,6,0
1307,53,6,4,5,0
1308,28,3,1,3,0
1309,6,1,1,1,0
1310,62,7,7,6,0
1311,6,1,1,1,0
1312,50,4,3,4,0
1313,131,9,7,7,0
1314,2,1,1,1,0
1315,91,9,4,8,0
1316,4,1,1,1,0
1317,49,8,3,7,0
1318,63,5,1,5,0
1319,131,9,7,7,0
1320,21,2,1,2,0
1321,9,1,1,1,0
1322,34,5,4,4,0
1323,6,1,1,1,0
1324,2,1,1,1,0
1325,56,7,1,5,0
1326,17,2,1,2,0
1327,65,7,7,6,0
1328,29,4,1,3,0
1329,10,1,1,1,0
1330,2,1,1,1,0
1331,1,1,1,1,0
1332,4,1,1,1,0
1333,4,1,1,1,0
1334,2,1,1,1,0
1335,2,1,1,1,0
1336,6,1,1,1,0
1337,4,1,1,1,0
1338,4,1,1,1,0
1339,25,2,1,2,0
1340,7,1,1,1,0
1341,2,1,1,1,0
1342,2,1,1,1,0
1343,72,7,5,6,0
1344,45,3,1,3,0
1345,1,1,1,1,0
1346,1,1,1,1,0
1347,7,1,1,1,0
1348,1,1,1,1,0
1349,2,1,1,1,0
1350,41,2,1,2,0
1351,5,1,1,1,0
1352,30,3,1,3,0
1353,53,5,5,3,0
1354,123,15,9,12,0
1355,2,1,1,1,0
1356,6,1,1,1,0
1357,1,1,1,1,0
1358,44,5,4,5,0
1359,13,1,1,1,0
1360,13,1,1,1,0
1361,44,5,4,5,0
1362,6,1,1,1,0
1363,7,1,1,1,0
1364,118,19,7,16,0
1365,65,7,5,7,0
1366,129,22,16,17,0
1367,7,1,1,1,0
1368,44,5,4,5,0
1369,14,1,1,1,0
1370,6,1,1,1,0
1371,2,2,1,1,0
1372,2,1,1,1,0
1373,2,2,1,1,0
1374,58,5,3,4,0
1375,4,1,1,1,0
1376,75,10,5,9,0
1377,95,18,13,14,0
1378,18,2,1,2,0
1379,6,1,1,1,0
1380,2,1,1,1,0
1381,47,7,6,5,0
1382,10,1,1,1,0
1383,2,1,1,1,0
1384,2,1,1,1,0
1385,2,1,1,1,0
1386,27,2,1,2,0
1387,27,2,1,2,0
1388,27,2,1,2,0
1389,36,5,1,5,0
1390,38,4,4,4,0
1391,81,7,1,6,0
1392,26,2,1,2,0
1393,8,1,1,1,0
1394,71,10,8,10,0
1395,70,10,8,10,0
1396,1,1,1,1,0
1397,4,1,1,1,0
1398,1,1,1,1,0
1399,1,1,1,1,0
1400,1,1,1,1,0
1401,4,1,1,1,0
1402,4,1,1,1,0
1403,1,1,1,1,0
1404,4,1,1,1,0
1405,1,1,1,1,0
1406,3,1,1,1,0
1407,2,1,1,1,0
1408,85,11,6,9,0
1409,150,17,8,15,0
1410,148,19,12,14,0
1411,2,1,1,1,0
1412,3,1,1,1,0
1413,155,24,19,18,0
1414,4,1,1,1,0
1415,118,14,11,11,0
1416,108,12,11,10,0
1417,8,2,1,2,0
1418,32,6,1,4,0
1419,3,1,1,1,0
1420,3,1,1,1,0
1421,10,2,1,2,0
1422,3,1,1,1,0
1423,46,2,1,2,0
1424,12,1,1,1,0
1425,15,2,1,2,0
1426,7,1,1,1,0
1427,7,1,1,1,0
1428,11,1,1,1,0
1429,42,5,5,4,0
1430,85,6,1,6,0
1431,11,1,1,1,0
1432,4,1,1,1,0
1433,6,1,1,1,0
1434,3,1,1,1,0
1435,10,1,1,1,0
1436,10,1,1,1,0
1437,19,1,1,1,0
1438,78,10,1,10,0
1439,68,5,1,5,0
1440,61,8,5,8,0
1441,2,1,1,1,0
1442,6,1,1,1,0
1443,25,1,1,1,0
1444,2,1,1,1,0
1445,2,1,1,1,0
1446,3,1,1,1,0
1447,3,1,1,1,0
1448,3,1,1,1,0
1449,18,2,1,2,0
1450,16,2,1,2,0
1451,4,1,1,1,0
1452,48,5,5,4,0
1453,28,2,1,2,0
1454,1,1,1,1,0
1455,28,2,1,2,0
1456,75,5,1,5,0
1457,14,1,1,1,0
1458,8,1,1,1,0
1459,2,1,1,1,0
1460,65,7,7,5,0
1461,54,6,5,4,0
1462,13,2,1,2,0
1463,18,2,1,2,0
1464,5,1,1,1,0
1465,4,1,1,1,0
1466,4,1,1,1,0
1467,5,1,1,1,0
1468,12,1,1,1,0
1469,12,1,1,1,0
1470,46,5,5,4,0
1471,47,5,5,4,0
1472,39,4,1,4,0
1473,2,1,1,1,0
1474,2,1,1,1,0
1475,2,1,1,1,0
1476,1,1,1,1,0
1477,9,1,1,1,0
1478,9,1,1,1,0
1479,49,4,3,3,0
1480,1,1,1,1,0
1481,1,1,1,1,0
1482,19,2,1,2,0
1483,32,3,1,3,0
1484,15,2,1,2,0
1485,16,2,1,2,0
1486,9,1,1,1,0
1487,16,1,1,1,0
1488,14,1,1,1,0
1489,9,1,1,1,0
1490,6,1,1,1,0
1491,17,2,1,2,0
1492,17,2,1,2,0
1493,15,2,1,2,0
1494,16,2,1,2,0
1495,22,2,1,2,0
1496,50,4,3,3,0
1497,3,1,1,1,0
1498,3,1,1,1,0
1499,36,5,1,4,0
1500,18,1,1,1,0
1501,12,1,1,1,0
1502,25,3,1,3,0
1503,13,2,1,2,0
1504,5,1,1,1,0
1505,3,1,1,1,0
1506,4,1,1,1,0
1507,11,1,1,1,0
1508,45,7,3,7,0
1509,13,2,1,2,0
1510,6,1,1,1,0
1511,16,1,1,1,0
1512,6,1,1,1,0
1513,2,1,1,1,0
1514,2,1,1,1,0
1515,2,1,1,1,0
1516,2,1,1,1,0
1517,42,5,3,5,0
1518,2,1,1,1,0
1519,135,29,13,29,0
1520,4,1,1,1,0
1521,4,1,1,1,0
1522,61,5,1,5,0
1523,25,3,1,3,0
1524,12,1,1,1,0
1525,44,5,3,5,0
1526,4,1,1,1,0
1527,11,1,1,1,0
1528,57,9,1,6,0
1529,39,9,7,7,0
1530,4,1,1,1,0
1531,1,1,1,1,0
1532,4,1,1,1,0
1533,7,1,1,1,0
1534,7,2,1,2,0
1535,4,1,1,1,0
1536,3,1,1,1,0
1537,4,1,1,1,0
1538,6,1,1,1,0
1539,5,1,1,1,0
1540,20,2,1,2,0
1541,5,1,1,1,0
1542,14,1,1,1,0
1543,2,1,1,1,0
1544,2,1,1,1,0
1545,18,1,1,1,0
1546,2,2,1,2,0
1547,2,1,1,1,0
1548,9,2,1,1,0
1549,5,1,1,1,0
1550,2,1,1,1,0
1551,16,2,1,2,0
1552,17,2,1,2,0
1553,2,1,1,1,0
1554,10,2,1,2,0
1555,4,1,1,1,0
1556,2,1,1,1,0
1557,4,1,1,1,0
1558,4,1,1,1,0
1559,2,1,1,1,0
1560,1,1,1,1,0
1561,4,1,1,1,0
1562,3,1,1,1,0
1563,2,1,1,1,0
1564,1,1,1,1,0
1565,1,1,1,1,0
1566,4,1,1,1,0
1567,3,1,1,1,0
1568,2,1,1,1,0
1569,4,1,1,1,0
1570,1,1,1,1,0
1571,2,1,1,1,0
1572,4,1,1,1,0
1573,5,1,1,1,0
1574,6,1,1,1,0
1575,6,1,1,1,0
1576,3,1,1,1,0
1577,4,1,1,1,0
1578,4,1,1,1,0
1579,11,1,1,1,0
1580,2,1,1,1,0
1581,4,1,1,1,0
1582,48,7,6,6,0
1583,3,1,1,1,0
1584,11,1,1,1,0
1585,4,1,1,1,0
1586,5,1,1,1,0
1587,1,1,1,1,0
1588,4,1,1,1,0
1589,4,1,1,1,0
1590,14,1,1,1,0
1591,10,2,1,1,0
1592,15,2,1,2,0
1593,12,2,1,2,0
1594,5,1,1,1,0
1595,7,2,1,2,0
1596,7,1,1,1,0
1597,6,1,1,1,0
1598,6,1,1,1,0
1599,9,1,1,1,0
1600,2,1,1,1,0
1601,2,1,1,1,0
1602,2,1,1,1,0
1603,2,1,1,1,0
1604,2,1,1,1,0
1605,2,1,1,1,0
1606,2,1,1,1,0
1607,1,1,1,1,0
1608,1,1,1,1,0
1609,2,1,1,1,0
1610,2,1,1,1,0
1611,2,1,1,1,0
1612,2,1,1,1,0
1613,2,1,1,1,0
1614,2,1,1,1,0
1615,2,1,1,1,0
1616,2,1,1,1,0
1617,2,1,1,1,0
1618,2,1,1,1,0
1619,2,1,1,1,0
1620,2,1,1,1,0
1621,1,1,1,1,0
1622,2,1,1,1,0
1623,2,1,1,1,0
1624,1,1,1,1,0
1625,2,1,1,1,0
1626,2,1,1,1,0
1627,2,1,1,1,0
1628,2,1,1,1,0
1629,2,1,1,1,0
1630,8,1,1,1,0
1631,2,1,1,1,0
1632,1,1,1,1,0
1633,2,1,1,1,0
1634,2,1,1,1,0
1635,2,1,1,1,0
1636,2,1,1,1,0
1637,2,1,1,1,0
1638,2,1,1,1,0
1639,2,1,1,1,0
1640,2,1,1,1,0
1641,2,1,1,1,0
1642,2,1,1,1,0
1643,2,1,1,1,0
1644,2,1,1,1,0
1645,2,1,1,1,0
1646,2,1,1,1,0
1647,2,1,1,1,0
1648,23,1,1,1,0
1649,2,1,1,1,0
1650,6,1,1,1,0
1651,2,1,1,1,0
1652,2,1,1,1,0
1653,2,1,1,1,0
1654,2,1,1,1,0
1655,5,1,1,1,0
1656,6,1,1,1,0
1657,1,1,1,1,0
1658,2,2,1,1,0
1659,1,1,1,1,0
1660,3,3,1,2,0
1661,3,3,1,2,0
1662,2,1,1,1,0
1663,2,2,1,2,0
1664,2,1,1,1,0
1665,13,3,3,2,0
1666,1,1,1,1,0
1667,2,2,1,2,0
1668,3,3,3,2,0
1669,2,1,1,1,0
1670,2,1,1,1,0
1671,13,2,1,1,0
1672,2,1,1,1,0
1673,3,1,1,1,0
1674,2,1,1,1,0
1675,4,1,1,1,0
1676,4,1,1,1,0
1677,4,1,1,1,0
1678,4,1,1,1,0
1679,4,1,1,1,0
1680,4,1,1,1,0
1681,2,1,1,1,0
1682,1,1,1,1,0
1683,4,1,1,1,0
1684,1,1,1,1,0
1685,4,1,1,1,0
1686,4,1,1,1,0
1687,4,1,1,1,0
1688,4,1,1,1,0
1689,4,1,1,1,0
1690,2,1,1,1,0
1691,3,1,1,1,0
1692,28,3,3,2,0
1693,4,1,1,1,0
1694,2,1,1,1,0
1695,7,1,1,1,0
1696,9,2,1,1,0
1697,4,1,1,1,0
1698,2,1,1,1,0
1699,2,1,1,1,0
1700,2,1,1,1,0
1701,2,1,1,1,0
1702,27,5,4,5,0
1703,2,1,1,1,0
1704,1,1,1,1,0
1705,5,2,1,1,0
1706,5,2,1,1,0
1707,5,2,1,1,0
1708,5,2,1,1,0
1709,5,2,1,1,0
1710,5,2,1,1,0
1711,4,1,1,1,0
1712,4,1,1,1,0
1713,1,1,1,1,0
1714,35,6,3,5,0
1715,8,1,1,1,0
1716,10,2,1,2,0
1717,2,1,1,1,0
1718,5,2,1,1,0
1719,5,2,1,1,0
1720,5,2,1,1,0
1721,5,2,1,1,0
1722,2,1,1,1,0
1723,2,1,1,1,0
1724,2,1,1,1,0
1725,2,1,1,1,0
1726,4,1,1,1,0
1727,4,1,1,1,0
1728,16,2,1,2,0
1729,18,1,1,1,0
1730,7,1,1,1,0
1731,2,1,1,1,0
1732,2,1,1,1,0
1733,2,1,1,1,0
1734,2,1,1,1,0
1735,10,2,1,2,0
1736,5,1,1,1,0
1737,3,1,1,1,0
1738,3,1,1,1,0
1739,3,1,1,1,0
1740,3,1,1,1,0
1741,3,1,1,1,0
1742,3,1,1,1,0
1743,3,1,1,1,0
1744,3,1,1,1,0
1745,3,1,1,1,0
1746,13,3,1,3,0
1747,27,6,1,2,0
1748,43,4,1,2,0
1749,9,1,1,1,0
1750,23,1,1,1,0
1751,25,4,1,3,0
1752,4,1,1,1,0
1753,4,1,1,1,0
1754,4,1,1,1,0
1755,11,1,1,1,0
1756,4,1,1,1,0
1757,74,6,5,6,0
1758,44,4,1,4,0
1759,20,1,1,1,0
1760,13,1,1,1,0
1761,5,1,1,1,0
1762,19,2,1,1,0
1763,9,1,1,1,0
1764,19,2,1,1,0
1765,46,4,1,4,0
1766,68,9,8,9,0
1767,20,1,1,1,0
1768,14,1,1,1,0
1769,5,1,1,1,0
1770,22,1,1,1,0
1771,16,1,1,1,0
1772,5,1,1,1,0
1773,41,3,1,3,0
1774,14,1,1,1,0
1775,10,1,1,1,0
1776,44,4,1,4,0
1777,34,2,1,2,0
1778,7,1,1,1,0
1779,5,1,1,1,0
1780,7,1,1,1,0
1781,20,1,1,1,0
1782,9,1,1,1,0
1783,5,1,1,1,0
1784,74,9,7,6,0
1785,25,3,1,2,0
1786,82,7,1,6,0
1787,12,1,1,1,0
1788,13,1,1,1,0
1789,15,2,1,2,0
1790,22,1,1,1,0
1791,27,2,1,2,0
1792,34,3,1,3,0
1793,44,4,1,4,0
1794,7,1,1,1,0
1795,8,1,1,1,0
1796,102,13,10,11,0
1797,9,1,1,1,0
1798,13,2,1,2,0
1799,40,5,1,4,0
1800,5,1,1,1,0
1801,5,1,1,1,0
1802,6,1,1,1,0
1803,39,5,5,5,0
1804,3,1,1,1,0
1805,3,1,1,1,0
1806,3,1,1,1,0
1807,1,1,1,1,0
1808,34,1,1,1,0
1809,3,1,1,1,0
1810,8,1,1,1,0
1811,8,1,1,1,0
1812,39,3,1,3,0
1813,34,3,1,3,0
1814,4,1,1,1,0
1815,6,1,1,1,0
1816,24,4,3,2,0
1817,6,1,1,1,0
1818,8,1,1,1,0
1819,6,1,1,1,0
1820,12,1,1,1,0
1821,4,1,1,1,0
1822,7,1,1,1,0
1823,4,1,1,1,0
1824,4,1,1,1,0
1825,4,1,1,1,0
1826,4,1,1,1,0
1827,4,1,1,1,0
1828,7,1,1,1,0
1829,6,1,1,1,0
1830,6,1,1,1,0
1831,6,1,1,1,0
1832,1,1,1,1,0
1833,2,1,1,1,0
1834,4,1,1,1,0
1835,1,1,1,1,0
1836,9,1,1,1,0
1837,26,5,4,5,0
1838,17,2,1,2,0
1839,1,1,1,1,0
1840,31,4,3,3,0
1841,4,1,1,1,0
1842,4,1,1,1,0
1843,1,1,1,1,0
1844,1,1,1,1,0
1845,6,1,1,1,0
1846,6,1,1,1,0
1847,7,1,1,1,0
1848,1,1,1,1,0
1849,40,4,1,4,0
1850,6,1,1,1,0
1851,21,4,1,4,0
1852,1,1,1,1,0
1853,1,1,1,1,0
1854,1,1,1,1,0
1855,1,1,1,1,0
1856,10,1,1,1,0
1857,17,2,1,2,0
1858,26,5,4,5,0
1859,1,1,1,1,0
1860,1,1,1,1,0
1861,1,1,1,1,0
1862,1,1,1,1,0
1863,4,1,1,1,0
1864,4,1,1,1,0
1865,4,1,1,1,0
1866,4,1,1,1,0
1867,19,2,1,2,0
1868,11,1,1,1,0
1869,39,4,1,4,0
1870,1,1,1,1,0
1871,9,2,1,1,0
1872,1,1,1,1,0
1873,1,1,1,1,0
1874,4,1,1,1,0
1875,6,1,1,1,0
1876,2,1,1,1,0
1877,4,1,1,1,0
1878,49,4,1,4,0
1879,24,1,1,1,0
1880,46,3,1,3,0
1881,18,1,1,1,0
1882,5,1,1,1,0
1883,43,4,1,4,0
1884,20,1,1,1,0
1885,9,1,1,1,0
1886,5,1,1,1,0
1887,4,1,1,1,0
1888,162,28,16,16,0
1889,4,1,1,1,0
1890,20,3,1,3,0
1891,20,3,1,3,0
1892,20,3,1,3,0
1893,20,3,1,3,0
1894,20,3,1,3,0
1895,19,3,1,3,0
1896,19,3,1,3,0
1897,20,3,1,3,0
1898,20,3,1,3,0
1899,20,3,1,3,0
1900,20,3,1,3,0
1901,20,3,1,3,0
1902,20,3,1,3,0
1903,19,3,1,3,0
1904,4,1,1,1,0
1905,64,6,1,6,0
1906,4,1,1,1,0
1907,4,1,1,1,0
1908,4,1,1,1,0
1909,19,3,1,3,0
1910,19,3,1,3,0
1911,6,1,1,1,0
1912,4,1,1,1,0
1913,4,1,1,1,0
1914,6,1,1,1,0
1915,6,1,1,1,0
1916,9,1,1,1,0
1917,54,5,1,5,0
1918,112,6,1,6,0
1919,11,1,1,1,0
1920,22,1,1,1,0
1921,17,1,1,1,0
1922,5,1,1,1,0
1923,14,1,1,1,0
1924,10,1,1,1,0
1925,8,1,1,1,0
1926,11,1,1,1,0
1927,6,1,1,1,0
1928,7,1,1,1,0
1929,6,1,1,1,0
1930,5,1,1,1,0
1931,12,3,3,3,0
1932,16,1,1,1,0
1933,25,4,1,2,0
1934,4,1,1,1,0
1935,4,1,1,1,0
1936,11,2,1,2,0
1937,10,2,1,1,0
1938,40,3,3,3,0
1939,24,2,1,2,0
1940,9,1,1,1,0
1941,6,1,1,1,0
1942,16,1,1,1,0
1943,27,1,1,1,0
1944,15,1,1,1,0
1945,15,2,1,2,0
1946,4,1,1,1,0
1947,63,9,1,8,0
1948,4,1,1,1,0
1949,4,1,1,1,0
1950,4,1,1,1,0
1951,4,1,1,1,0
1952,4,1,1,1,0
1953,29,3,1,3,0
1954,27,3,1,3,0
1955,4,1,1,1,0
1956,3,1,1,1,0
1957,5,2,1,2,0
1958,15,3,1,2,0
1959,3,1,1,1,0
1960,4,1,1,1,0
1961,3,1,1,1,0
1962,3,1,1,1,0
1963,8,1,1,1,0
1964,5,1,1,1,0
1965,22,2,1,2,0
1966,30,3,1,3,0
1967,5,1,1,1,0
1968,18,3,1,3,0
1969,7,1,1,1,0
1970,26,3,1,3,0
1971,13,1,1,1,0
1972,2,1,1,1,0
1973,2,2,1,2,0
1974,2,1,1,1,0
1975,5,1,1,1,0
1976,1,1,1,1,0
1977,1,1,1,1,0
1978,2,1,1,1,0
1979,18,3,1,3,0
1980,1,1,1,1,0
1981,1,1,1,1,0
1982,19,2,1,2,0
1983,4,1,1,1,0
1984,3,1,1,1,0
1985,2,1,1,1,0
1986,4,1,1,1,0
1987,26,3,1,3,0
1988,1,1,1,1,0
1989,2,1,1,1,0
1990,4,1,1,1,0
1991,5,1,1,1,0
1992,1,1,1,1,0
1993,3,1,1,1,0
1994,4,1,1,1,0
1995,4,1,1,1,0
1996,23,3,1,3,0
1997,2,1,1,1,0
1998,5,1,1,1,0
1999,3,1,1,1,0
2000,3,1,1,1,0
2001,4,1,1,1,0
2002,4,1,1,1,0
2003,3,1,1,1,0
2004,6,1,1,1,0
2005,4,1,1,1,0
2006,1,1,1,1,0
2007,4,1,1,1,0
2008,16,1,1,1,0
2009,11,2,1,2,0
2010,6,1,1,1,0
2011,8,1,1,1,0
2012,19,5,4,5,0
2013,6,1,1,1,0
2014,9,1,1,1,0
2015,48,9,7,6,0
2016,4,1,1,1,0
2017,2,1,1,1,0
2018,2,1,1,1,0
2019,52,6,5,5,0
2020,2,1,1,1,0
2021,2,1,1,1,0
2022,2,1,1,1,0
2023,2,1,1,1,0
2024,2,1,1,1,0
2025,11,2,1,2,0
2026,2,1,1,1,0
2027,1,1,1,1,0
2028,2,1,1,1,0
2029,2,1,1,1,0
2030,2,1,1,1,0
2031,2,1,1,1,0
2032,2,1,1,1,0
2033,15,3,1,3,0
2034,13,2,1,2,0
2035,2,1,1,1,0
2036,2,1,1,1,0
2037,2,1,1,1,0
2038,2,1,1,1,0
2039,2,1,1,1,0
2040,2,1,1,1,0
2041,2,1,1,1,0
2042,2,1,1,1,0
2043,6,1,1,1,0
2044,8,2,1,2,0
2045,1,1,1,1,0
2046,1,1,1,1,0
2047,2,2,1,1,0
2048,3,3,1,2,0
2049,2,1,1,1,0
2050,2,2,1,2,0
2051,2,1,1,1,0
2052,2,2,1,2,0
2053,3,3,3,2,0
2054,2,1,1,1,0
2055,2,1,1,1,0
2056,9,2,1,1,0
2057,54,6,1,6,0
2058,24,3,1,3,0
2059,15,1,1,1,0
2060,2,1,1,1,0
2061,3,1,1,1,0
2062,1,1,1,1,0
2063,1,1,1,1,0
2064,9,2,1,2,0
2065,4,1,1,1,0
2066,4,1,1,1,0
2067,4,1,1,1,0
2068,4,1,1,1,0
2069,4,1,1,1,0
2070,4,1,1,1,0
2071,15,3,1,3,0
2072,15,3,1,3,0
2073,4,1,1,1,0
2074,4,1,1,1,0
2075,4,1,1,1,0
2076,2,1,1,1,0
2077,26,3,1,3,0
2078,19,4,1,3,0
2079,19,4,1,3,0
2080,20,5,1,3,0
2081,20,5,1,3,0
2082,4,1,1,1,0
2083,2,1,1,1,0
2084,2,1,1,1,0
2085,2,1,1,1,0
2086,2,1,1,1,0
2087,11,2,1,2,0
2088,10,2,1,2,0
2089,11,2,1,2,0
2090,10,2,1,2,0
2091,18,3,1,3,0
2092,17,1,1,1,0
2093,15,2,1,2,0
2094,2,1,1,1,0
2095,1,1,1,1,0
2096,2,1,1,1,0
2097,19,2,1,2,0
2098,15,2,1,2,0
2099,14,2,1,2,0
2100,14,2,1,2,0
2101,2,1,1,1,0
2102,14,2,1,2,0
2103,4,1,1,1,0
2104,19,2,1,2,0
2105,23,3,3,3,0
2106,2,1,1,1,0
2107,13,1,1,1,0
2108,11,2,1,2,0
