,loc,v(g),ev(g),iv(g),defects
1150,118,23,1,16,1
1151,35,5,1,5,1
1152,14,3,1,1,1
1153,107,6,1,6,1
1154,115,8,1,8,1
1155,107,7,1,7,1
1156,62,1,1,1,1
1157,62,1,1,1,1
1158,360,73,1,45,1
1159,78,2,1,2,1
1160,74,2,1,2,1
1161,229,10,1,10,1
1162,56,3,1,2,1
1163,4,1,1,1,1
1164,45,6,1,5,1
1165,45,9,4,9,1
1166,44,4,3,3,1
1167,34,6,1,3,1
1168,35,4,1,4,1
1169,22,3,3,2,1
1170,27,5,3,4,1
1171,23,4,4,4,1
1172,5,1,1,1,1
1173,22,5,3,3,1
1174,17,4,3,4,1
1175,18,2,1,2,1
1176,31,7,3,4,1
1177,219,40,9,19,1
1178,47,9,5,4,1
1179,27,8,7,3,1
1180,37,6,1,5,1
1181,256,43,12,26,1
1182,171,1,1,1,1
1183,4,1,1,1,1
1184,38,6,1,4,1
1185,105,123,122,82,1
1186,15,2,1,2,1
1187,25,6,3,2,1
1188,70,18,17,7,1
1189,46,3,1,2,1
1190,17,1,1,1,1
1191,154,39,26,12,1
1192,14,3,1,3,1
1193,48,7,3,5,1
1194,16,2,1,2,1
1195,97,24,18,14,1
1196,27,4,1,3,1
1197,10,1,1,1,1
1198,32,3,1,3,1
1199,24,3,1,3,1
1200,14,1,1,1,1
1201,93,16,4,14,1
1202,82,14,4,12,1
1203,5,1,1,1,1
1204,12,3,3,1,1
1205,324,133,133,128,1
1206,25,2,1,2,1
1207,110,22,14,12,1
1208,70,12,1,4,1
1209,4,1,1,1,1
1210,59,9,5,7,1
1211,35,5,1,4,1
1212,47,6,1,6,1
1213,10,5,4,2,1
1214,157,19,1,15,1
1215,206,29,11,20,1
1216,21,1,1,1,1
1217,187,12,7,10,1
1218,33,6,6,6,1
1219,26,6,1,1,1
1220,6,1,1,1,1
1221,18,3,1,3,1
1222,199,28,5,19,1
1223,29,5,3,3,1
1224,100,14,5,10,1
1225,25,6,3,5,1
1226,88,22,15,12,1
1227,28,9,1,8,1
1228,12,5,4,2,1
1229,165,16,7,9,1
1230,83,13,1,10,1
1231,14,3,3,2,1
1232,9,3,1,2,1
1233,50,16,16,1,1
1234,11,5,1,1,1
1235,62,7,7,7,1
1236,32,6,6,3,1
1237,48,9,5,5,1
1238,47,4,1,4,1
1239,39,10,1,2,1
1240,46,12,5,3,1
1241,45,2,1,1,1
1242,47,2,1,1,1
1243,69,8,7,6,1
1244,37,4,3,3,1
1245,45,4,3,3,1
1246,39,5,1,2,1
1247,50,8,6,8,1
1248,41,2,1,2,1
1249,8,1,1,1,1
1250,8,1,1,1,1
1251,8,1,1,1,1
1252,19,4,3,3,1
1253,31,6,4,3,1
1254,57,5,1,5,1
1255,56,6,1,6,1
1256,18,3,1,3,1
1257,6,2,1,1,1
1258,29,4,1,4,1
1259,9,1,1,1,1
1260,27,6,4,6,1
1261,41,7,4,4,1
1262,42,3,1,2,1
1263,23,2,1,1,1
1264,23,2,1,1,1
1265,14,1,1,1,1
1266,31,5,1,5,1
1267,45,6,4,6,1
1268,26,6,4,4,1
1269,95,12,9,4,1
1270,19,3,1,2,1
1271,8,2,1,2,1
1272,76,13,7,7,1
1273,41,3,1,3,1
1274,41,3,1,3,1
1275,29,5,1,2,1
1276,45,5,1,4,1
1277,51,7,6,4,1
1278,23,4,4,1,1
1279,64,4,1,4,1
1280,104,13,12,9,1
1281,56,8,7,5,1
1282,45,4,1,4,1
1283,39,9,8,4,1
1284,20,3,1,3,1
1285,58,3,1,1,1
1286,41,7,5,1,1
1287,84,32,32,25,1
1288,28,6,3,3,1
1289,25,5,5,2,1
1290,45,7,5,6,1
1291,22,7,4,1,1
1292,69,7,1,7,1
1293,83,14,9,11,1
1294,22,1,1,1,1
1295,30,4,1,4,1
1296,42,8,1,5,1
1297,63,12,1,12,1
1298,56,11,1,11,1
1299,38,4,1,1,1
1300,112,31,1,1,1
1301,25,1,1,1,1
1302,133,13,11,6,1
1303,57,9,9,4,1
1304,135,18,6,4,1
1305,48,4,1,4,1
1306,40,3,1,2,1
1307,70,1,1,1,1
1308,53,3,1,2,1
1309,302,3,3,3,1
1310,281,55,31,39,1
1311,20,1,1,1,1
1312,88,9,1,3,1
1313,21,3,1,2,1
1314,7,1,1,1,1
1315,18,6,3,6,1
1316,12,2,1,1,1
1317,43,7,3,4,1
1318,32,10,10,10,1
1319,48,6,5,3,1
1320,86,20,16,12,1
1321,48,9,8,6,1
1322,7,2,1,2,1
1323,24,2,1,2,1
1324,24,3,1,2,1
1325,114,16,13,11,1
1326,53,2,1,2,1
1327,687,201,16,55,1
1328,59,11,4,6,1
1329,8,2,1,1,1
1330,7,2,1,2,1
1331,100,14,9,6,1
1332,72,6,1,5,1
1333,34,5,1,2,1
1334,34,5,1,2,1
1335,28,4,1,1,1
1336,64,7,1,2,1
1337,76,8,4,2,1
1338,51,7,4,5,1
1339,65,5,1,2,1
1340,28,4,1,1,1
1341,64,7,1,2,1
1342,81,7,1,2,1
1343,142,30,24,12,1
1344,147,21,20,3,1
1345,178,11,1,10,1
1346,66,5,1,5,1
1347,26,1,1,1,1
1348,34,2,1,2,1
1349,48,28,28,28,1
1350,74,10,1,2,1
1351,39,4,1,4,1
1352,26,1,1,1,1
1353,16,3,1,2,1
1354,142,22,11,12,1
1355,16,3,1,3,1
1356,41,6,1,1,1
1357,81,12,6,9,1
1358,13,2,1,1,1
1359,197,8,1,5,1
1360,80,5,1,2,1
1361,22,3,1,2,1
1362,20,3,1,1,1
1363,37,13,1,4,1
1364,23,7,6,1,1
1365,32,2,1,2,1
1366,170,16,13,6,1
1367,26,2,1,1,1
1368,163,18,13,13,1
1369,158,18,13,13,1
1370,156,18,13,13,1
1371,153,18,13,13,1
1372,70,7,4,4,1
1373,153,18,13,13,1
1374,70,10,1,5,1
1375,58,4,1,4,1
1376,151,8,4,6,1
1377,139,35,35,19,1
1378,35,6,1,1,1
1379,65,9,8,1,1
1380,13,3,1,3,1
1381,139,14,8,7,1
1382,41,5,1,1,1
1383,63,6,4,4,1
1384,39,3,1,3,1
1385,39,3,1,3,1
1386,51,5,3,2,1
1387,8,1,1,1,1
1388,22,10,7,2,1
1389,11,1,1,1,1
1390,7,1,1,1,1
1391,18,1,1,1,1
1392,193,36,30,13,1
1393,100,9,4,6,1
1394,84,7,4,3,1
1395,29,4,4,4,1
1396,22,2,1,1,1
1397,40,5,4,5,1
1398,54,5,4,2,1
1399,7,1,1,1,1
1400,41,5,1,3,1
1401,5,1,1,1,1
1402,159,46,30,23,1
1403,27,1,1,1,1
1404,56,7,5,2,1
1405,58,11,3,7,1
1406,8,1,1,1,1
1407,52,7,1,7,1
1408,95,17,8,11,1
1409,43,25,25,16,1
1410,77,37,1,36,1
1411,1243,402,1,402,1
1412,4,1,1,1,1
1413,153,11,1,11,1
1414,96,16,14,7,1
1415,45,11,1,11,1
1416,30,3,1,3,1
1417,68,4,1,4,1
1418,104,21,10,20,1
1419,22,2,1,2,1
1420,60,18,18,4,1
1421,14,3,1,3,1
1422,7,2,1,2,1
1423,107,10,6,5,1
1424,64,11,1,11,1
1425,100,11,1,8,1
1426,112,6,1,5,1
1427,50,6,1,2,1
1428,29,7,5,6,1
1429,62,6,1,6,1
1430,49,4,1,4,1
1431,22,4,3,2,1
1432,104,13,10,13,1
1433,43,6,5,4,1
1434,45,3,1,1,1
1435,39,5,1,5,1
1436,19,6,4,5,1
1437,18,4,1,1,1
1438,55,3,1,3,1
1439,37,4,3,4,1
1440,308,47,13,26,1
1441,8,2,1,2,1
1442,17,2,1,2,1
1443,29,3,1,1,1
1444,23,2,1,2,1
1445,96,10,1,3,1
1446,128,11,9,7,1
1447,16,2,1,2,1
1448,16,2,1,2,1
1449,32,3,1,3,1
1450,33,3,1,2,1
1451,16,2,1,2,1
1452,21,3,1,2,1
1453,16,2,1,2,1
1454,23,4,4,2,1
1455,9,1,1,1,1
1456,43,6,1,1,1
1457,18,2,1,2,1
1458,18,2,1,2,1
1459,31,3,1,3,1
1460,29,3,1,2,1
1461,20,4,3,3,1
1462,17,2,1,2,1
1463,69,6,6,3,1
1464,34,3,1,3,1
1465,40,2,1,2,1
1466,23,2,1,1,1
1467,22,2,1,2,1
1468,17,2,1,2,1
1469,18,2,1,2,1
1470,35,3,1,3,1
1471,18,2,1,2,1
1472,19,2,1,2,1
1473,19,2,1,2,1
1474,12,1,1,1,1
1475,20,3,1,3,1
1476,96,11,6,8,1
1477,44,5,3,3,1
1478,47,7,1,2,1
1479,14,2,1,2,1
1480,47,2,1,2,1
1481,24,2,1,2,1
1482,18,2,1,2,1
1483,17,3,3,2,1
1484,17,2,1,2,1
1485,17,2,1,2,1
1486,107,5,1,5,1
1487,15,2,1,2,1
1488,42,4,1,4,1
1489,157,17,3,13,1
1490,68,6,1,5,1
1491,10,1,1,1,1
1492,102,15,5,13,1
1493,94,17,1,6,1
1494,20,2,1,2,1
1495,9,1,1,1,1
1496,24,2,1,2,1
1497,17,3,1,1,1
1498,39,3,1,3,1
1499,155,11,4,8,1
1500,25,3,1,3,1
1501,14,3,1,3,1
1502,17,3,1,3,1
1503,15,2,1,2,1
1504,20,3,3,2,1
1505,10,2,1,2,1
1506,15,2,1,2,1
1507,25,1,1,1,1
1508,17,3,1,3,1
1509,44,4,1,4,1
1510,188,18,18,9,1
1511,102,2,1,2,1
1512,7,1,1,1,1
1513,26,3,1,3,1
1514,37,3,1,3,1
1515,119,10,1,9,1
1516,29,2,1,2,1
1517,30,6,1,1,1
1518,101,6,3,3,1
1519,26,1,1,1,1
1520,147,21,11,15,1
1521,112,12,10,6,1
1522,51,9,5,6,1
1523,19,2,1,2,1
1524,25,5,1,3,1
1525,141,17,10,11,1
1526,50,2,1,2,1
1527,50,2,1,2,1
1528,41,2,1,2,1
1529,39,5,1,5,1
1530,71,14,11,3,1
1531,4,1,1,1,1
1532,4,1,1,1,1
1533,20,5,1,4,1
1534,25,5,1,3,1
1535,18,2,1,2,1
1536,34,4,1,4,1
1537,43,5,1,4,1
1538,30,8,1,5,1
1539,26,1,1,1,1
1540,49,10,7,4,1
1541,35,5,1,4,1
1542,28,3,1,3,1
1543,102,34,15,11,1
1544,74,20,1,20,1
1545,88,9,1,1,1
1546,167,21,10,14,1
1547,201,32,17,3,1
1548,118,31,13,14,1
1549,187,39,25,17,1
1550,195,76,64,14,1
1551,58,12,10,9,1
1552,74,9,4,5,1
1553,520,75,51,30,1
1554,89,14,8,6,1
1555,10,1,1,1,1
1556,19,2,1,2,1
1557,75,13,6,8,1
1558,74,13,6,8,1
1559,44,3,1,3,1
1560,63,6,1,6,1
1561,61,1,1,1,1
1562,90,6,1,4,1
1563,248,58,48,45,1
1564,175,57,47,40,1
1565,355,88,66,82,1
1566,85,24,23,20,1
1567,136,10,3,7,1
1568,92,8,1,7,1
1569,44,4,1,4,1
1570,41,4,1,3,1
1571,61,7,1,7,1
1572,18,4,1,2,1
1573,237,35,28,20,1
1574,23,2,1,2,1
1575,25,5,4,5,1
1576,11,5,5,1,1
1577,28,3,1,3,1
1578,147,19,7,14,1
1579,105,19,13,11,1
1580,50,3,1,3,1
1581,48,7,3,4,1
1582,47,10,6,4,1
1583,204,29,16,18,1
1584,218,24,12,14,1
1585,33,4,3,4,1
1586,69,4,1,2,1
1587,31,7,5,3,1
1588,336,68,32,16,1
1589,33,3,1,2,1
1590,50,4,1,3,1
1591,185,41,37,17,1
1592,69,9,5,3,1
1593,101,7,1,7,1
1594,115,22,12,14,1
1595,60,13,12,9,1
1596,39,8,6,6,1
1597,58,11,6,7,1
1598,76,18,11,11,1
1599,47,4,4,3,1
1600,85,7,1,7,1
1601,41,3,1,3,1
1602,117,17,7,15,1
1603,80,3,1,3,1
1604,28,3,1,3,1
1605,95,10,1,9,1
1606,6,1,1,1,1
1607,109,7,4,5,1
1608,38,6,5,2,1
1609,143,3,1,3,1
1610,126,32,14,8,1
1611,195,6,4,5,1
1612,286,9,3,5,1
1613,286,1,1,1,1
1614,70,1,1,1,1
1615,298,9,1,4,1
1616,41,6,1,4,1
1617,74,11,1,3,1
1618,45,6,1,6,1
1619,271,3,1,3,1
1620,105,4,1,3,1
1621,57,6,5,2,1
1622,472,24,13,9,1
1623,133,3,1,1,1
1624,160,4,1,4,1
1625,56,10,5,10,1
1626,108,19,10,11,1
1627,42,4,1,4,1
1628,76,5,1,4,1
1629,34,2,1,1,1
1630,32,2,1,2,1
1631,66,6,5,3,1
1632,86,54,54,20,1
1633,47,8,3,7,1
1634,149,19,4,13,1
1635,84,12,1,11,1
1636,50,3,1,3,1
1637,62,4,3,2,1
1638,61,3,1,3,1
1639,40,4,1,3,1
1640,25,2,1,2,1
1641,127,28,15,16,1
1642,195,23,11,10,1
1643,62,11,6,8,1
1644,511,69,38,34,1
1645,97,16,6,12,1
1646,81,23,23,8,1
1647,47,5,1,4,1
1648,66,6,1,6,1
1649,47,1,1,1,1
1650,80,8,6,5,1
1651,108,15,3,9,1
1652,107,16,10,13,1
1653,27,3,3,3,1
1654,89,16,10,4,1
1655,126,32,31,5,1
1656,75,13,4,5,1
1657,20,1,1,1,1
1658,90,18,15,10,1
1659,44,3,1,2,1
1660,59,10,6,6,1
1661,66,12,1,11,1
1662,141,16,12,13,1
1663,15,34,25,10,1
1664,79,35,34,19,1
1665,262,30,23,19,1
1666,117,18,14,16,1
1667,46,7,4,6,1
1668,49,8,4,6,1
1669,95,11,9,3,1
1670,33,5,4,3,1
1671,59,13,10,5,1
1672,63,19,13,12,1
1673,57,6,1,6,1
1674,99,2,1,1,1
1675,47,2,1,2,1
1676,52,8,5,7,1
1677,27,8,7,1,1
1678,129,16,16,1,1
1679,107,27,21,1,1
1680,411,4,1,2,1
1681,22,3,1,3,1
1682,53,2,1,2,1
1683,39,5,1,3,1
1684,92,5,3,4,1
1685,94,14,8,13,1
1686,70,1,1,1,1
1687,7,2,1,1,1
1688,34,4,1,4,1
1689,5,1,1,1,1
1690,157,7,1,6,1
1691,194,28,15,14,1
1692,13,4,4,3,1
1693,74,8,3,3,1
1694,385,26,1,24,1
1695,105,30,19,13,1
1696,27,4,1,4,1
1697,222,51,40,31,1
1698,125,23,10,16,1
1699,23,3,1,2,1
1700,29,5,4,4,1
1701,37,3,1,2,1
1702,24,10,6,1,1
1703,580,36,6,10,1
1704,64,4,1,4,1
1705,57,10,3,7,1
1706,123,53,53,22,1
1707,96,10,6,4,1
1708,29,10,5,6,1
1709,182,42,27,25,1
1710,92,3,1,3,1
1711,122,17,3,12,1
1712,24,8,1,2,1
1713,175,63,61,22,1
1714,106,27,21,16,1
1715,44,5,4,5,1
1716,12,4,1,2,1
1717,101,11,6,9,1
1718,28,4,4,4,1
1719,12,4,1,2,1
1720,137,33,20,19,1
1721,6,1,1,1,1
1722,252,69,59,52,1
1723,43,8,1,4,1
1724,46,3,1,3,1
1725,64,13,10,4,1
1726,80,13,10,11,1
1727,45,8,3,5,1
1728,116,18,8,7,1
1729,125,11,4,7,1
1730,48,13,11,7,1
1731,65,10,6,4,1
1732,55,9,1,6,1
1733,15,3,1,2,1
1734,23,3,1,3,1
1735,80,7,1,3,1
1736,61,8,1,7,1
1737,129,17,4,11,1
1738,194,25,5,22,1
1739,11,1,1,1,1
1740,11,1,1,1,1
1741,11,1,1,1,1
1742,14,1,1,1,1
1743,23,3,1,1,1
1744,11,2,1,1,1
1745,40,6,3,6,1
1746,42,5,1,5,1
1747,52,5,4,4,1
1748,33,1,1,1,1
1749,36,3,1,3,1
1750,18,2,1,2,1
1751,19,2,1,2,1
1752,60,7,5,7,1
1753,17,2,1,2,1
1754,94,13,5,8,1
1755,134,10,6,6,1
1756,297,49,26,21,1
1757,131,21,5,13,1
1758,36,6,4,5,1
1759,33,2,1,2,1
1760,35,6,1,4,1
1761,226,9,1,9,1
1762,43,6,1,6,1
1763,129,17,14,7,1
1764,75,9,4,6,1
1765,43,9,4,4,1
1766,35,7,3,4,1
1767,16,1,1,1,1
1768,27,5,3,3,1
1769,140,26,10,15,1
1770,90,7,5,4,1
1771,17,1,1,1,1
1772,18,4,3,3,1
1773,120,16,4,10,1
1774,39,5,4,3,1
1775,193,35,16,24,1
1776,143,22,11,16,1
1777,71,5,1,2,1
1778,28,7,7,1,1
1779,15,2,1,2,1
1780,256,15,7,13,1
1781,116,16,7,10,1
1782,144,13,1,7,1
1783,62,9,5,9,1
1784,345,24,13,17,1
1785,49,11,4,6,1
1786,175,37,33,10,1
1787,9,5,1,4,1
1788,48,6,3,6,1
1789,62,7,1,6,1
1790,26,2,1,2,1
1791,65,16,11,10,1
1792,7,1,1,1,1
1793,67,12,6,11,1
1794,383,31,7,23,1
1795,25,1,1,1,1
1796,22,1,1,1,1
1797,26,1,1,1,1
1798,44,7,4,5,1
1799,121,7,1,7,1
1800,83,18,10,15,1
1801,46,1,1,1,1
1802,42,5,1,4,1
1803,89,29,29,22,1
1804,110,4,1,4,1
1805,76,10,8,5,1
1806,60,6,1,2,1
1807,56,6,1,2,1
1808,68,4,4,3,1
1809,95,34,32,7,1
1810,44,2,1,1,1
1811,26,2,1,1,1
1812,63,6,1,6,1
1813,65,10,6,4,1
1814,160,11,6,7,1
1815,344,44,31,22,1
1816,211,28,23,15,1
1817,112,5,1,4,1
1818,110,15,15,8,1
1819,105,4,1,3,1
1820,132,16,10,9,1
1821,82,12,11,6,1
1822,28,7,7,3,1
1823,157,19,14,10,1
1824,157,19,14,10,1
1825,18,2,1,2,1
1826,11,1,1,1,1
1827,352,32,1,30,1
1828,78,2,1,1,1
1829,31,7,1,5,1
1830,122,18,15,9,1
1831,151,39,34,16,1
1832,129,14,14,8,1
1833,96,13,8,9,1
1834,4,3,3,2,1
1835,7,1,1,1,1
1836,57,5,1,3,1
1837,28,4,1,4,1
1838,77,16,8,6,1
1839,95,11,10,10,1
1840,119,12,1,5,1
1841,94,12,1,8,1
1842,83,18,11,14,1
1843,11,3,3,2,1
1844,51,9,8,5,1
1845,104,17,11,10,1
1846,89,8,4,6,1
1847,16,2,1,2,1
1848,415,90,43,31,1
1849,26,2,1,2,1
1850,74,9,5,8,1
1851,123,21,1,21,1
1852,34,3,1,3,1
1853,28,5,1,4,1
1854,24,2,1,2,1
1855,222,33,21,17,1
1856,113,12,7,8,1
1857,41,4,4,4,1
1858,68,9,7,5,1
1859,36,5,1,5,1
1860,135,18,1,7,1
1861,49,7,1,4,1
1862,126,17,1,7,1
1863,60,3,1,3,1
1864,66,6,6,5,1
1865,18,2,1,2,1
1866,23,2,1,2,1
1867,11,2,1,1,1
1868,138,41,22,18,1
1869,130,28,24,9,1
1870,135,33,10,29,1
1871,41,7,3,5,1
1872,38,8,3,4,1
1873,40,6,1,5,1
1874,73,7,1,7,1
1875,252,33,23,18,1
1876,12,3,1,3,1
1877,74,7,1,7,1
1878,51,4,1,4,1
1879,7,2,1,1,1
1880,57,11,1,4,1
1881,54,10,1,5,1
1882,159,20,5,18,1
1883,94,5,1,5,1
1884,139,15,1,14,1
1885,152,22,12,14,1
1886,59,4,1,4,1
1887,171,17,1,16,1
1888,44,6,4,3,1
1889,162,25,15,13,1
1890,152,15,6,9,1
1891,181,21,4,7,1
1892,91,10,8,9,1
1893,206,11,8,7,1
1894,198,20,15,16,1
1895,70,17,9,6,1
1896,21,3,1,2,1
1897,41,4,1,3,1
1898,381,23,20,23,1
1899,64,3,1,3,1
1900,102,11,1,5,1
1901,51,5,1,5,1
1902,134,27,26,16,1
1903,587,48,17,25,1
1904,350,69,14,62,1
1905,69,11,3,10,1
1906,324,76,17,41,1
1907,255,41,23,15,1
1908,152,16,11,9,1
1909,58,5,1,4,1
1910,40,4,1,4,1
1911,25,5,1,5,1
1912,50,10,5,9,1
1913,87,22,5,13,1
1914,74,8,7,5,1
1915,103,11,5,5,1
1916,83,14,9,13,1
1917,235,17,4,14,1
1918,122,10,4,7,1
1919,130,3,1,1,1
1920,56,6,5,2,1
1921,89,5,1,5,1
1922,205,38,22,23,1
1923,537,81,50,38,1
1924,45,8,6,8,1
1925,41,5,3,2,1
1926,274,17,6,13,1
1927,49,2,1,1,1
1928,84,21,14,10,1
1929,76,14,7,9,1
1930,93,5,1,5,1
1931,67,11,7,4,1
1932,32,4,1,4,1
1933,24,2,1,1,1
1934,41,10,1,1,1
1935,44,11,1,1,1
1936,185,33,24,24,1
1937,143,13,12,12,1
1938,32,1,1,1,1
1939,11,1,1,1,1
1940,7,1,1,1,1
1941,284,33,10,24,1
1942,149,11,1,7,1
1943,134,14,8,10,1
1944,253,32,7,27,1
1945,169,31,18,25,1
1946,49,7,5,4,1
1947,122,15,5,11,1
1948,74,7,1,7,1
1949,172,22,14,19,1
1950,53,5,1,5,1
1951,123,17,17,8,1
1952,350,58,16,41,1
1953,65,9,4,5,1
1954,79,13,1,4,1
1955,69,8,1,5,1
1956,80,8,1,7,1
1957,39,3,1,3,1
1958,45,6,1,6,1
1959,168,16,14,12,1
1960,33,3,1,1,1
1961,48,4,4,2,1
1962,92,10,1,6,1
1963,65,3,1,3,1
1964,88,6,1,4,1
1965,166,20,11,8,1
1966,56,8,5,7,1
1967,88,15,6,9,1
1968,332,37,8,8,1
1969,188,38,23,27,1
1970,63,24,20,5,1
1971,91,26,1,2,1
1972,56,9,5,6,1
1973,29,6,1,4,1
1974,166,27,18,22,1
1975,53,8,8,5,1
1976,37,6,4,2,1
1977,89,13,12,10,1
1978,17,2,1,2,1
1979,111,25,23,11,1
1980,109,7,1,6,1
1981,31,5,1,3,1
1982,89,4,1,4,1
1983,132,6,1,6,1
1984,78,15,12,8,1
1985,47,3,1,1,1
1986,256,74,1,38,1
1987,91,2,1,1,1
1988,50,2,1,2,1
1989,90,14,13,7,1
1990,52,9,1,6,1
1991,490,77,43,37,1
1992,4,1,1,1,1
1993,23,6,3,1,1
1994,27,1,1,1,1
1995,621,25,1,24,1
1996,79,14,8,6,1
1997,151,7,1,6,1
1998,98,7,4,5,1
1999,123,8,4,6,1
2000,97,21,20,17,1
2001,324,19,1,19,1
2002,76,2,1,2,1
2003,89,14,11,8,1
2004,199,29,18,14,1
2005,86,13,4,11,1
2006,165,23,5,15,1
2007,198,23,15,11,1
2008,34,16,16,2,1
2009,187,20,7,18,1
2010,51,31,28,28,1
2011,115,15,1,3,1
2012,214,61,49,28,1
2013,193,36,1,36,1
2014,225,37,22,35,1
2015,133,16,1,7,1
2016,116,13,4,6,1
2017,94,23,18,18,1
2018,19,2,1,2,1
2019,172,25,24,25,1
2020,94,19,7,7,1
2021,61,15,1,8,1
2022,318,75,20,55,1
2023,209,19,17,13,1
2024,134,13,11,11,1
2025,80,12,8,2,1
2026,20,8,8,2,1
2027,122,23,1,22,1
2028,233,46,37,15,1
2029,94,10,5,9,1
2030,150,18,9,11,1
2031,104,13,9,9,1
2032,136,12,1,9,1
2033,58,18,16,3,1
2034,89,16,14,13,1
2035,312,27,3,21,1
2036,19,1,1,1,1
2037,257,14,10,9,1
2038,95,2,1,2,1
2039,96,15,9,9,1
2040,170,19,1,7,1
2041,107,10,4,7,1
2042,130,11,8,8,1
2043,42,6,1,6,1
2044,108,1,1,1,1
2045,196,48,41,16,1
2046,43,4,1,4,1
2047,243,27,12,14,1
2048,90,11,1,8,1
2049,390,76,29,25,1
2050,76,4,1,4,1
2051,288,4,1,3,1
2052,93,20,16,15,1
2053,77,9,1,7,1
2054,135,10,1,10,1
2055,132,14,6,12,1
2056,235,29,22,17,1
2057,63,11,3,7,1
2058,202,70,1,10,1
2059,49,4,1,4,1
2060,902,37,1,37,1
2061,242,56,12,33,1
2062,194,21,7,12,1
2063,327,21,12,13,1
2064,537,18,1,16,1
2065,190,39,3,35,1
2066,202,44,40,44,1
2067,86,9,3,6,1
2068,149,25,15,9,1
2069,134,23,13,10,1
2070,151,25,6,16,1
2071,130,27,25,19,1
2072,106,9,4,6,1
2073,325,85,57,58,1
2074,325,49,17,35,1
2075,572,273,1,2,1
2076,65,4,1,3,1
2077,513,82,8,76,1
2078,343,68,20,25,1
2079,299,68,1,68,1
2080,173,33,29,23,1
2081,436,64,13,57,1
2082,97,15,1,11,1
2083,186,42,27,16,1
2084,128,20,6,8,1
2085,334,33,19,17,1
2086,82,11,5,10,1
2087,161,13,11,11,1
2088,85,2,1,2,1
2089,322,82,21,40,1
2090,23,2,1,2,1
2091,243,23,10,15,1
2092,790,34,1,25,1
2093,725,173,90,65,1
2094,470,27,17,15,1
2095,222,19,6,19,1
2096,466,94,27,63,1
2097,107,24,1,13,1
2098,1882,286,82,197,1
2099,1411,127,33,105,1
2100,657,104,46,86,1
2101,1280,207,58,171,1
2102,1824,268,39,219,1
2103,1532,263,140,256,1
2104,844,404,1,2,1
2105,1129,128,14,104,1
2106,3442,470,113,385,1
2107,706,94,3,67,0
2108,20,2,1,2,0
2109,609,6,1,6,0
2110,205,26,22,20,0
2111,129,18,1,12,0
2112,6,1,1,1,0
2113,115,11,4,8,0
2114,159,4,1,4,0
2115,127,50,44,3,0
2116,264,4,1,4,0
2117,6,1,1,1,0
2118,58,3,3,3,0
2119,28,4,1,3,0
2120,27,3,1,2,0
2121,177,25,21,13,0
2122,35,3,3,2,0
2123,40,4,3,3,0
2124,34,6,4,4,0
2125,17,3,1,3,0
2126,16,2,1,2,0
2127,162,15,11,8,0
2128,34,4,1,3,0
2129,10,4,4,4,0
2130,168,12,9,11,0
2131,23,12,12,4,0
2132,46,3,1,3,0
2133,62,16,16,6,0
2134,159,26,1,20,0
2135,175,18,7,12,0
2136,26,3,1,2,0
2137,5,1,1,1,0
2138,64,6,1,6,0
2139,50,5,3,5,0
2140,4,1,1,1,0
2141,111,12,3,12,0
2142,98,19,10,16,0
2143,10,2,1,1,0
2144,83,8,4,6,0
2145,133,30,27,10,0
2146,14,1,1,1,0
2147,13,1,1,1,0
2148,113,22,16,11,0
2149,11,1,1,1,0
2150,59,8,1,7,0
2151,4,1,1,1,0
2152,8,1,1,1,0
2153,15,1,1,1,0
2154,44,2,1,2,0
2155,116,22,14,6,0
2156,40,16,11,6,0
2157,50,13,5,1,0
2158,36,4,4,2,0
2159,43,7,1,7,0
2160,10,3,3,1,0
2161,51,14,9,2,0
2162,73,1,1,1,0
2163,40,5,1,1,0
2164,39,6,5,2,0
2165,31,4,4,3,0
2166,146,9,3,7,0
2167,21,4,1,4,0
2168,12,3,1,3,0
2169,17,5,4,5,0
2170,212,40,20,5,0
2171,6,1,1,1,0
2172,328,42,35,27,0
2173,279,36,29,25,0
2174,89,11,10,9,0
2175,29,7,1,7,0
2176,55,3,1,3,0
2177,44,1,1,1,0
2178,82,10,1,9,0
2179,33,3,3,2,0
2180,130,2,1,2,0
2181,36,3,3,2,0
2182,31,3,3,2,0
2183,85,6,3,3,0
2184,32,3,3,2,0
2185,92,3,1,3,0
2186,119,6,1,4,0
2187,100,8,5,6,0
2188,57,4,1,2,0
2189,33,9,8,2,0
2190,48,9,3,3,0
2191,15,6,6,1,0
2192,29,3,1,2,0
2193,73,8,4,7,0
2194,20,2,1,2,0
2195,27,5,4,4,0
2196,74,7,1,5,0
2197,103,24,16,10,0
2198,38,4,1,2,0
2199,93,6,1,6,0
2200,145,23,18,15,0
2201,161,34,26,1,0
2202,26,6,5,2,0
2203,49,9,8,1,0
2204,19,4,1,4,0
2205,51,14,1,1,0
2206,14,2,1,1,0
2207,19,5,3,3,0
2208,15,2,1,2,0
2209,30,8,4,5,0
2210,167,33,19,14,0
2211,4,1,1,1,0
2212,80,12,8,2,0
2213,15,3,3,2,0
2214,88,33,31,33,0
2215,5,1,1,1,0
2216,13,1,1,1,0
2217,24,2,1,1,0
2218,20,2,1,1,0
2219,12,3,1,1,0
2220,30,2,1,2,0
2221,32,7,3,7,0
2222,18,1,1,1,0
2223,32,4,1,1,0
